2021-04-18 22:18:15.098 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$1bebe045] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:00.293 [main] INFO  cn.guet.kitchen.KitchenProviderApplication - No active profile set, falling back to default profiles: default
2021-04-18 22:36:01.674 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=725f2a6f-7cc0-3f37-b04b-7455da2850fe
2021-04-18 22:36:01.802 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$9efdde0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:01.835 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration$$EnhancerBySpringCGLIB$$a29da61a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:01.851 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:01.851 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@37a0ec3c' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:01.851 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$c77248cc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:01.851 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:01.867 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$2609e0dd] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:02.215 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-18 22:36:02.231 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-18 22:36:02.246 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-18 22:36:02.246 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2021-04-18 22:36:02.262 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.25] using APR version [1.7.0].
2021-04-18 22:36:02.262 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2021-04-18 22:36:02.262 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-04-18 22:36:02.262 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
2021-04-18 22:36:02.418 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-18 22:36:02.418 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2125 ms
2021-04-18 22:36:02.559 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-04-18 22:36:02.575 [main] INFO  com.netflix.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@5c8d58ed
2021-04-18 22:36:04.073 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2021-04-18 22:36:04.214 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2021-04-18 22:36:04.245 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-04-18 22:36:04.386 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-18 22:36:04.667 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 7ec85bb6-3508-4bc8-9b0b-fdd16463bfbb

2021-04-18 22:36:04.745 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@404009df, org.springframework.security.web.context.SecurityContextPersistenceFilter@70697478, org.springframework.security.web.header.HeaderWriterFilter@35ceec81, org.springframework.security.web.authentication.logout.LogoutFilter@1c8e8fed, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1d622556, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@eb1d475, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@75e4fe3c, org.springframework.security.web.session.SessionManagementFilter@ca2be53, org.springframework.security.web.access.ExceptionTranslationFilter@51141f64, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3cad24ae]
2021-04-18 22:36:04.840 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2021-04-18 22:36:05.106 [main] INFO  o.s.cloud.netflix.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2021-04-18 22:36:05.137 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2021-04-18 22:36:05.277 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2021-04-18 22:36:05.277 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2021-04-18 22:36:05.621 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2021-04-18 22:36:05.621 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2021-04-18 22:36:05.793 [main] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2021-04-18 22:36:05.857 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2021-04-18 22:36:05.857 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2021-04-18 22:36:05.857 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2021-04-18 22:36:05.857 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2021-04-18 22:36:05.857 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2021-04-18 22:36:05.857 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2021-04-18 22:36:05.857 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2021-04-18 22:36:06.013 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2021-04-18 22:36:06.028 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2021-04-18 22:36:06.028 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-04-18 22:36:06.028 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1618756566028 with initial instances count: 1
2021-04-18 22:36:06.044 [main] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Registering application KITCHEN-PROVIDER with eureka with status UP
2021-04-18 22:36:06.044 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1618756566044, current=UP, previous=STARTING]
2021-04-18 22:36:06.044 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_KITCHEN-PROVIDER/kitchen-8046: registering service...
2021-04-18 22:36:06.044 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-04-18 22:36:06.060 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-04-18 22:36:06.075 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_KITCHEN-PROVIDER/kitchen-8046 - registration status: 204
2021-04-18 22:36:06.091 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-04-18 22:36:06.278 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_1
2021-04-18 22:36:06.278 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_2
2021-04-18 22:36:06.278 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_3
2021-04-18 22:36:06.294 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: deleteOrderUsingGET_1
2021-04-18 22:36:06.341 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:36:06.341 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-18 22:36:06.372 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-18 22:36:06.372 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8080
2021-04-18 22:36:06.372 [main] INFO  cn.guet.kitchen.KitchenProviderApplication - Started KitchenProviderApplication in 9.634 seconds (JVM running for 10.109)
2021-04-18 22:36:11.354 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:36:16.361 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:36:21.359 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:36:26.361 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:36:31.350 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:36:31.694 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$709288e7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:31.851 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8887
2021-04-18 22:36:33.952 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Connect Timeout Exception on Url - http://localhost:8887. Will be trying the next url if available
2021-04-18 22:36:33.952 [main] INFO  cn.guet.kitchen.KitchenProviderApplication - No active profile set, falling back to default profiles: default
2021-04-18 22:36:34.827 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=4c0fc5b0-7861-3b78-810c-b8c762e88a89
2021-04-18 22:36:34.905 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$547885ea] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:34.921 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration$$EnhancerBySpringCGLIB$$ed264e24] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:34.937 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:34.937 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@1e8fb66f' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:34.937 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$11faf0d6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:34.937 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:34.952 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$709288e7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:36:35.202 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-18 22:36:35.218 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-18 22:36:35.218 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-18 22:36:35.218 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2021-04-18 22:36:35.234 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.25] using APR version [1.7.0].
2021-04-18 22:36:35.234 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2021-04-18 22:36:35.234 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-04-18 22:36:35.234 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
2021-04-18 22:36:35.327 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-18 22:36:35.327 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1375 ms
